,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,lat/lon,State
250,130888,The Black Sheep Bistro,1,Goa,"Swami Vivekanand Road, Near ICICI Bank, Panaji, Goa",Panaji,"Panaji, Goa",73.82536400000001,15.496162,"Seafood, Continental, European, German",1500,Indian Rupees(Rs.),No,No,No,No,4,4.7,Dark Green,Excellent,681,"15.496162,73.82536400000001",Goa
251,130008,Fisherman's Cove,1,Goa,"Main Candolim Road, Titos Vaddo, Candolim, Goa",Candolim,"Candolim, Goa",73.76817222,15.51683333,"Goan, North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,601,"15.51683333,73.76817222",Goa
252,130021,Infantaria,1,Goa,"5/181, Calangute Baga Junction, Calangute, Goa",Calangute,"Calangute, Goa",73.76043056,15.54659444,"Italian, Continental, Goan",800,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,1221,"15.54659444,73.76043056",Goa
253,16512186,St. Anthony's,1,Goa,"Baga Beach, Calangute-Baga Road, Baga, Goa",Baga,"Baga, Goa",73.74909167,15.56155,"North Indian, Chinese, Continental, Goan, Seafood",1100,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,911,"15.56155,73.74909167",Goa
254,130535,The Fisherman's Wharf,1,Goa,"Before The Leela, Mobor, Cavelossim, Goa",Cavelossim,"Cavelossim, Goa",73.95088889,15.15794444,"Continental, Goan, Seafood, North Indian",1100,Indian Rupees(Rs.),No,No,No,No,4,4.6,Dark Green,Excellent,555,"15.15794444,73.95088889",Goa
255,130275,Burger Factory,1,Goa,"Anjuna Main Road, Opposite Paradise Guest House, Anjuna, Goa",Anjuna,"Anjuna, Goa",73.74360556,15.58565833,Fast Food,1100,Indian Rupees(Rs.),No,No,No,No,4,4.8,Dark Green,Excellent,415,"15.58565833,73.74360556",Goa
256,130230,Curlies,1,Goa,"Anjuna Beach, Anjuna, Goa","Anjuna Beach, Anjuna","Anjuna Beach, Anjuna, Goa",73.74229444,15.5696,"Continental, North Indian, Italian, Seafood, Goan",1500,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,1681,"15.5696,73.74229444",Goa
257,16512336,Fat Fish,1,Goa,"Agar Waddo, Calangute Arpora Road, Bardez, Baga, Goa",Baga,"Baga, Goa",73.76363333,15.55656111,"North Indian, Continental, Goan",1000,Indian Rupees(Rs.),No,No,No,No,4,4.2,Green,Very Good,856,"15.55656111,73.76363333",Goa
258,16519168,Martin's Corner,1,Goa,"Ranvaddo, Salcete, Betalbatim, Goa",Betalbatim,"Betalbatim, Goa",73.91433611,15.30389722,"Goan, Seafood, Chinese, North Indian",1600,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,1115,"15.30389722,73.91433611",Goa
259,130699,LPK Waterfront,1,Goa,"Near Bank Of India, Bhatiwado, Nerul, Goa",Nerul,"Nerul, Goa",73.78345949999999,15.51315,Finger Food,1500,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,516,"15.51315,73.78345949999999",Goa
260,16512168,Ritz Classic,1,Goa,"1st Floor, Vagle Vision, 18th June Road, Panaji, Goa",Panaji,"Panaji, Goa",73.82691111,15.49860278,"Goan, Seafood, North Indian",600,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,840,"15.49860278,73.82691111",Goa
261,18420454,Me Kong Bowl,1,Gurgaon,"G229, Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon","Sushant Shopping Arcade, Sushant Lok, Gurgaon, Gurgaon",77.0796953,28.460726,Asian,700,Indian Rupees(Rs.),No,Yes,No,No,2,4.0,Green,Very Good,27,"28.460726,77.0796953",Haryana
262,309339,Jungle Jamboree,1,Gurgaon,"2nd Floor, SCO 61, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",77.06404659999998,28.4673792,"Continental, Chinese, Thai, Mughlai, North Indian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,1317,"28.4673792,77.06404659999998",Haryana
263,6847,Cafe Coffee Day,1,Gurgaon,"23, Ground Floor, Ninex City Mart Mall, Sohna Road, Gurgaon","Ninex City Mart Mall, Sohna Road","Ninex City Mart Mall, Sohna Road, Gurgaon",77.04128940000001,28.416683199999998,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,34,"28.416683199999998,77.04128940000001",Haryana
264,18460280,M CríÂme,1,Gurgaon,"K 1407, Palam Vihar, Gurgaon",Palam Vihar,"Palam Vihar, Gurgaon",77.04251687,28.52068371,"Bakery, Desserts",700,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,"28.52068371,77.04251687",Haryana
265,306976,KB's Kulfi & Icecream,1,Gurgaon,"1, Opposite Allahabad Bank, Sector 7 Chowk, Sector 7, Gurgaon",Sector 7,"Sector 7, Gurgaon",77.0184147,28.4726717,Ice Cream,200,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,11,"28.4726717,77.0184147",Haryana
266,18427868,Dudleys,1,Gurgaon,"Plot 1605, Sector 53, Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.102108,28.441122999999997,"American, Continental, Burger",1000,Indian Rupees(Rs.),No,Yes,No,No,3,4.6,Dark Green,Excellent,150,"28.441122999999997,77.102108",Gurugram
267,6743,Cafe Coffee Day,1,Gurgaon,"F-13, Qutub Plaza, DLF Phase 1, Gurgaon","Qutab Plaza, DLF Phase 1","Qutab Plaza, DLF Phase 1, Gurgaon",77.1017259,28.471807199999997,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,18,"28.471807199999997,77.1017259",Gurugram
268,18291458,Cake Desire,1,Gurgaon,"Shop 118, Sector 22, Gurgaon",Sector 22,"Sector 22, Gurgaon",77.06444690000001,28.5029596,Bakery,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,"28.5029596,77.06444690000001",Gurugram
269,18361762,Kaiser,1,Gurgaon,"Super Mart 2, DLF Phase 4, Gurgaon",DLF Phase 4,"DLF Phase 4, Gurgaon",77.088706,28.461470000000002,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,152,"28.461470000000002,77.088706",Haryana
270,307627,Asian Haus,1,Gurgaon,"16/6, H Block, DLF Phase 1, Gurgaon",DLF Phase 1,"DLF Phase 1, Gurgaon",77.1003687,28.4778418,"Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese",1500,Indian Rupees(Rs.),No,Yes,No,No,3,3.9,Yellow,Good,360,"28.4778418,77.1003687",Haryana
271,18311926,Punjabi Dhani,1,Gurgaon,"220/11, Near Aryan Hospital, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.01936359999999,28.470213,North Indian,700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,25,"28.470213,77.01936359999999",Haryana
272,18441707,Courtyard Grill - Courtyard by Marriott,1,Gurgaon,"Courtyard by Marriott, Plot 27 B, Sushant Lok 1, Sushant Lok, Gurgaon","Courtyard by Marriott, Sushant Lok","Courtyard by Marriott, Sushant Lok, Gurgaon",77.08036700000001,28.460925,"Chinese, North Indian, Italian",2500,Indian Rupees(Rs.),No,No,No,No,4,0.0,White,Not rated,3,"28.460925,77.08036700000001",Haryana
273,5011,Yomo-Your Only Momo Outlet,1,Gurgaon,"HUDA Market, Sector 56, Gurgaon",Sector 56,"Sector 56, Gurgaon",77.0994718,28.425353100000002,Fast Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,"28.425353100000002,77.0994718",Gurugram
274,18449816,Pizza King,1,Gurgaon,"2316/31, Chauma Road, Block A, Rajendra Park, Sector 105, Near Palam Vihar, Gurgaon",Palam Vihar,"Palam Vihar, Gurgaon",77.01025,28.493650199999998,"Pizza, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,"28.493650199999998,77.01025",Gurugram
275,18175268,LeanBodyMeals,1,Gurgaon,"Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.05551899999999,28.455681,"Healthy Food, Salad, Italian, Continental",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,144,"28.455681,77.05551899999999",Haryana
276,7516,The Food Store - DoubleTree by Hilton,1,Gurgaon,"DoubleTree by Hilton, Golf Course Road, Sector 56, Gurgaon","DoubleTree by Hilton, Sector 56","DoubleTree by Hilton, Sector 56, Gurgaon",77.10469300000001,28.4221468,"European, Italian",3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,58,"28.4221468,77.10469300000001",Gurugram
277,18383525,Pind Balluchi,1,Gurgaon,"204/1/13, Dhobi Ghat, Subash Nagar, Old Railway Road, Gurgaon",Old Railway Road,"Old Railway Road, Gurgaon",77.02213590000001,28.463999600000005,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,11,"28.463999600000005,77.02213590000001",Haryana
278,18396178,Anisha Restaurant,1,Gurgaon,"Shop 7, Opposite B Block Power House, Palam Vihar, Gurgaon",Palam Vihar,"Palam Vihar, Gurgaon",77.0319416,28.503378899999998,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,"28.503378899999998,77.0319416",Haryana
279,303743,Chinar Junction,1,Gurgaon,"Late Atul Kataria Chowk, Sector 14, Gurgaon",Sector 14,"Sector 14, Gurgaon",77.04808339,28.48038451,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,8,"28.48038451,77.04808339",Haryana
280,303174,Truffle Tangles,1,Gurgaon,"Flat 122, Jasmanium 2, Vatika City, Sector 49, Near Sohna Road, Gurgaon",Sohna Road,"Sohna Road, Gurgaon",77.0365475,28.4274393,"Bakery, Desserts, North Indian, Bengali, South Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,37,"28.4274393,77.0365475",Haryana
281,2100712,Mocha,1,Guwahati,"Anil Plaza 2, G.S Road, Christian Basti, Guwahati","Anil Plaza, Christian Basti","Anil Plaza, Christian Basti, Guwahati",91.77393199999999,26.16149,"Cafe, Italian",800,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,394,"26.16149,91.77393199999999",Assam
282,2100074,Shanghai Salsa,1,Guwahati,"37, 1st Floor, Hatigarh Chariali, Mother Teresa Road, Zoo Tiniali Area, Zoo Tiniali, Guwahati",Zoo Tiniali,"Zoo Tiniali, Guwahati",91.78535556,26.17221667,"Continental, Fast Food, Chinese, Charcoal Grill, Mexican",1000,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good,256,"26.17221667,91.78535556",Assam
283,18397909,BrewBakes,1,Guwahati,"Near Six Mile Flyover, above Domino's Pizza, Six Mile, Guwahati G.S. Road",Six Mile,"Six Mile, Guwahati",91.806493,26.13298761,"Cafe, Continental, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,4.0,Green,Very Good,28,"26.13298761,91.806493",Assam
284,18384506,The Basement Cafí©,1,Guwahati,"R.G. Baruah Road, Near Guwahati Commerece College, Chandmari, Guwahati",Chandmari,"Chandmari, Guwahati",91.77524608,26.180242800000002,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,4.7,Dark Green,Excellent,126,"26.180242800000002,91.77524608",Assam
285,18480196,Fat Belly,1,Guwahati,"Opposite Rabindra Bhawan, GNB Road, Ambari, Dighalipukhuri East, Uzan Bazaar, Guwahati",Uzan Bazaar,"Uzan Bazaar, Guwahati",91.75222128,26.18571587,"Asian, Chinese, Tibetan",500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,25,"26.18571587,91.75222128",Assam
286,2100849,Cafí© Riverrun,1,Guwahati,"47, Mahatma Gandhi Road, Uzan Bazaar, FabIndia Building, Guwahati ",Uzan Bazaar,"Uzan Bazaar, Guwahati",91.75386279,26.19376437,"Continental, Juices, Cafe, Desserts, Salad, Italian",500,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,99,"26.19376437,91.75386279",Assam
287,2100101,Yo! China,1,Guwahati,"1st Floor, Adityam Building,Borthakur Mall Road, Ulubari, Guwahati",Ulubari,"Ulubari, Guwahati",91.75816667,26.171,Chinese,800,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,327,"26.171,91.75816667",Assam
288,18224282,Three Guys,1,Guwahati,"R.G.B Road, Zonali, Near Jonali Bus Stop, Zoo Tiniali, Guwahati",Zoo Tiniali,"Zoo Tiniali, Guwahati",91.77896976,26.16767011,"Continental, North Indian, Chinese, Arabian, Thai",700,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,233,"26.16767011,91.77896976",Assam
289,2100322,4 Seasons,1,Guwahati,"Opposite Institute of Social Science, Bhuban Road, Uzan Bazaar, Guwahati",Uzan Bazaar,"Uzan Bazaar, Guwahati",91.75316667,26.19166667,"Chinese, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,142,"26.19166667,91.75316667",Assam
290,2100108,Strawberry Fields,1,Guwahati,"Chakradhar Villa, Opposite All India Radio, Chandmari, Guwahati",Chandmari,"Chandmari, Guwahati",91.77495472,26.18470185,Cafe,500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,290,"26.18470185,91.77495472",Assam
291,2100565,Confucius,1,Guwahati,"Near VLCC, G.S. Road, Christian Basti, Guwahati",Christian Basti,"Christian Basti, Guwahati",91.77739722,26.15735,"Chinese, Thai",750,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,304,"26.15735,91.77739722",Assam
292,2100784,11th Avenue Cafe Bistro,1,Guwahati,"Opposite Assam State Museum, Dighalipukhuri, Tayabullah Road, Uzan Bazaar, Guwahati",Uzan Bazaar,"Uzan Bazaar, Guwahati",91.75231431,26.18600148,"Cafe, American, Italian, Continental",400,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,377,"26.18600148,91.75231431",Assam
293,2100676,Chung Fa,1,Guwahati,"Zoo Narengi Road, Geetanagar, Zoo Tiniali Area, Guwahati, Zoo Tiniali, Guwahati",Zoo Tiniali,"Zoo Tiniali, Guwahati",91.78299999999999,26.17266667,Chinese,600,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,369,"26.17266667,91.78299999999999",Assam
294,2100478,Terra Mayaa Restaurant and Lounge,1,Guwahati,"6th Floor, Anil Plaza 2, G.S. Road, Christian Basti, Guwahati","Anil Plaza, Christian Basti","Anil Plaza, Christian Basti, Guwahati",91.77393191,26.1614901,"North Indian, Continental, Italian, Chinese",1400,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,360,"26.1614901,91.77393191",Assam
295,2100702,Barbeque Nation,1,Guwahati,"2nd Floor, Adityam Building, Ulubari, Guwahati",Ulubari,"Ulubari, Guwahati",91.759857,26.172119,North Indian,1500,Indian Rupees(Rs.),No,No,No,No,4,4.9,Dark Green,Excellent,774,"26.172119,91.759857",Assam
296,18307251,Churrolto,1,Hyderabad,"Ground Floor, Shop 3, Opposite IndusInd Bank, Madhapur Main Road, Madhapur, Hyderabad",Madhapur,"Madhapur, Hyderabad",78.39339100000001,17.440827,"Desserts, Cafe, Mexican",500,Indian Rupees(Rs.),No,No,No,No,2,4.7,Dark Green,Excellent,344,"17.440827,78.39339100000001",Telangana
297,18452864,AB's - Absolute Barbecues,1,Hyderabad,"No. 8-2-618/10-11,2nd Floor, Krishe Amethyst, Road No.1, Banjara Hills, Hyderabad",Banjara Hills,"Banjara Hills, Hyderabad",78.44965395,17.41233045,"European, Mediterranean, North Indian",1500,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent,200,"17.41233045,78.44965395",Telangana
298,90744,Exotica,1,Hyderabad,"Opposite Audi Showroom, 5th Floor, 12th Square Building, Road 12, Banjara Hills, Hyderabad","12th Square Building, Banjara Hills","12th Square Building, Banjara Hills, Hyderabad",78.43722526,17.41037066,"Mughlai, North Indian, Chinese",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.3,Green,Very Good,3374,"17.41037066,78.43722526",Telangana
299,97824,Chili's,1,Hyderabad,"Flat 48, Ground Floor, Opposite Vengal Rao Park, Road 1, Banjara Hills, Hyderabad",Banjara Hills,"Banjara Hills, Hyderabad",78.44957784,17.42281912,"Mexican, American, Tex-Mex, Burger",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.7,Dark Green,Excellent,1932,"17.42281912,78.44957784",Telangana
300,18356469,Prost Brew Pub,1,Hyderabad,"882/A Road No 45, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",78.40035025,17.43147653,"Italian, Continental, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,594,"17.43147653,78.40035025",Telangana
301,97503,United Kitchens of India,1,Hyderabad,"Road 45, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",78.40749498,17.42622756,"North Indian, Andhra, Chettinad, Bengali, Mughlai, Chinese",1100,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,1431,"17.42622756,78.40749498",Telangana
302,92577,Heart Cup Coffee,1,Hyderabad,"B 7 & 8, Jubilee Garden, Behind TCS Building, E Park, Kondapur, Hyderabad",Kondapur,"Kondapur, Hyderabad",78.36885475,17.45970973,"Cafe, Continental, North Indian, Chinese",1800,Indian Rupees(Rs.),No,Yes,No,No,3,4.2,Green,Very Good,1859,"17.45970973,78.36885475",Telangana
303,18418733,Dock Forty Five,1,Hyderabad,"1067, Road 45, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",78.40442251,17.42829434,"Continental, Asian",1400,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,79,"17.42829434,78.40442251",Telangana
304,96776,Coní_u,1,Hyderabad,"479/B, Road 21, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",78.40832144,17.43166813,"Bakery, Desserts",600,Indian Rupees(Rs.),No,No,No,No,2,4.8,Dark Green,Excellent,1023,"17.43166813,78.40832144",Telangana
305,18313013,The Grand Trunk Road,1,Hyderabad,"16, Image Garden Road, Madhapur, Hyderabad",Madhapur,"Madhapur, Hyderabad",78.38588309,17.45197577,"North Indian, Chinese",1100,Indian Rupees(Rs.),No,Yes,No,No,3,3.9,Yellow,Good,616,"17.45197577,78.38588309",Telangana
306,18443506,The Fisherman's Wharf,1,Hyderabad,"304, Puppalaguda, Financial District,ISB - Outer Ring Road, Gachibowli, Hyderabad",Gachibowli,"Gachibowli, Hyderabad",78.3296446,17.411027800000003,"Seafood, Continental, Goan, Asian, Andhra",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,144,"17.411027800000003,78.3296446",Telangana
307,93766,Olive Bistro,1,Hyderabad,"Road 46, Inside Durgam Cheruvu, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",78.39262140000001,17.4295847,"Mediterranean, Italian, European",2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,4.4,Green,Very Good,2218,"17.4295847,78.39262140000001",Telangana
308,90847,Chili's,1,Hyderabad,"F 48, 1st Floor, Inorbit Mall, Hitech City, Hyderabad",Hitech City,"Hitech City, Hyderabad",78.38674374,17.43380875,"Mexican, American, Tex-Mex, Burger",1800,Indian Rupees(Rs.),No,Yes,No,No,3,4.6,Dark Green,Excellent,2553,"17.43380875,78.38674374",Telangana
309,94286,AB's - Absolute Barbecues,1,Hyderabad,"Plot 483, 4th Floor, Pemmasani Complex, Bajaj Electronics Building, Near Madhapur Police Station, Road 36, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",78.3978647,17.438263100000004,"European, Mediterranean, North Indian",1500,Indian Rupees(Rs.),No,No,No,No,3,4.9,Dark Green,Excellent,5434,"17.438263100000004,78.3978647",Telangana
310,18418730,Mocha Bar,1,Hyderabad,"161, Road 13, Jubilee Hills, Hyderabad",Jubilee Hills,"Jubilee Hills, Hyderabad",78.41821343,17.43044843,"North Indian, Continental, Italian",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,221,"17.43044843,78.41821343",Telangana
311,18280329,Pine & Dine,1,Hyderabad,"Plot 73, Jubilee Enclave, Hitech City, Hyderabad",Hitech City,"Hitech City, Hyderabad",78.3754674,17.4558938,"North Indian, South Indian, Chinese",700,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.0,Green,Very Good,682,"17.4558938,78.3754674",Telangana
312,96626,Jonathan's Kitchen - Holiday Inn Express & Suites,1,Hyderabad,"Holiday Inn Express & Suites, Gachibowli, Hyderabad",Holiday Inn Express & Suites,"Holiday Inn Express & Suites, Hyderabad",78.3475536,17.424114000000003,"North Indian, Japanese, Italian",1900,Indian Rupees(Rs.),Yes,No,No,No,3,4.3,Green,Very Good,860,"17.424114000000003,78.3475536",Telangana
313,18312984,Sahibäó»s Barbeque by Ohriäó»s,1,Hyderabad,"First Floor, Shilparamam Complex, Opposite Cyber Tower, Hitech City, Hyderabad",Ohri' Hitech City,"Ohri' Hitech City, Hyderabad",78.37934721,17.45085056,"Hyderabadi, Awadhi",1400,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,571,"17.45085056,78.37934721",Telangana
314,1400544,JAL - A Jungle Restaurant,1,Indore,"Behind Pushp Kunj Hospital, Khandwa Road, Bhawar Kuan, Indore",Bhawar Kuan,"Bhawar Kuan, Indore",75.88199135,22.65184685,"North Indian, Chinese",850,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,100,"22.65184685,75.88199135",Madhya Pradesh
315,1400555,Cafe Terazza,1,Indore,"10th Floor, Airen Heights, Opposite C 21 Mall, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.89247074,22.74504922,"Cafe, Italian, Mexican, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,502,"22.74504922,75.89247074",Madhya Pradesh
316,1400121,10 Downing Street,1,Indore,"Second Floor, Malhar Mega Mall, AB Road, Scheme 54, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.89437690000001,22.744648,"North Indian, Chinese",1500,Indian Rupees(Rs.),No,No,No,No,4,4.0,Green,Very Good,413,"22.744648,75.89437690000001",Madhya Pradesh
317,1402335,Freito,1,Indore,"343-344, Rooftop, Scheme 54, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.8934001,22.7480596,"Mexican, Italian",650,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,26,"22.7480596,75.8934001",Madhya Pradesh
318,1402089,Waffle House,1,Indore,"Shop 301, Satyaraj Building, Opposite Malhar Mall, A.B Road, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.8931063,22.745535999999998,"Cafe, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,171,"22.745535999999998,75.8931063",Madhya Pradesh
319,1401857,The Yellow Chilli,1,Indore,"Block B-3, Dhan Trident, Near Metro Tower, PU-4, Scheme 54, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.8974292,22.7538385,"North Indian, Mughlai, Seafood",1100,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,181,"22.7538385,75.8974292",Madhya Pradesh
320,1401948,Cafe Yolo,1,Indore,"65, Scheme 78-II, Opposite Prestige College, Vijay Nagar, Indore",Vijay Nagar,"Vijay Nagar, Indore",75.88636234,22.76159306,"Cafe, Fast Food",650,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,69,"22.76159306,75.88636234",Madhya Pradesh
321,1400460,Cafe Palette,1,Indore,"136, Saket, Old Palasia, Indore",Old Palasia,"Old Palasia, Indore",75.8984969,22.7257475,"Cafe, Lebanese, Italian",800,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,214,"22.7257475,75.8984969",Madhya Pradesh
322,1400466,Mangosteen Cafe,1,Indore,"4/5, 5th Floor, Pushpratna Solitaire, New Palasia, Indore",New Palasia,"New Palasia, Indore",75.8841666,22.7270206,"Cafe, Fast Food, Italian, Mexican",700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,430,"22.7270206,75.8841666",Madhya Pradesh
323,1401934,Mama Loca,1,Indore,"G-1, Princess Centre, 6/3, New Palasia, Indore",New Palasia,"New Palasia, Indore",75.884212,22.728163100000003,"Greek, Lebanese",1000,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,304,"22.728163100000003,75.884212",Madhya Pradesh
